narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_9_77,P01,P01_9,00:31:51.90,00:31:51.90,00:32:02.00,114713,115320,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_9_78,P01,P01_9,00:32:03.40,00:32:03.40,00:32:05.70,115403,115540,cover pot,cover,36,pot,29,['pot'],[29]
P01_9_79,P01,P01_9,00:32:05.30,00:32:05.30,00:32:09.30,115516,115758,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_9_80,P01,P01_9,00:32:09.10,00:32:09.10,00:32:11.20,115748,115874,move pot,move,11,pot,29,['pot'],[29]
P01_9_81,P01,P01_9,00:32:25.80,00:32:25.80,00:32:29.20,116747,116954,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_9_82,P01,P01_9,00:32:13.10,00:32:13.10,00:32:20.90,115985,116454,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_9_83,P01,P01_9,00:32:30.80,00:32:30.80,00:32:40.60,117045,117638,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_9_84,P01,P01_9,00:32:48.30,00:32:48.30,00:32:49.30,118097,118157,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_9_85,P01,P01_9,00:32:48.70,00:32:48.70,00:32:49.70,118124,118184,cover pot,cover,36,pot,29,['pot'],[29]
P01_9_86,P01,P01_9,00:32:57.10,00:32:57.10,00:32:58.10,118628,118688,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_9_87,P01,P01_9,00:32:57.50,00:32:57.50,00:32:58.50,118651,118711,add spice,add,46,spice,85,['spice'],[85]
P01_9_88,P01,P01_9,00:32:57.50,00:32:57.50,00:32:58.50,118651,118711,cover pot,cover,36,pot,29,['pot'],[29]
P01_9_89,P01,P01_9,00:33:03.90,00:33:03.90,00:33:14.20,119036,119654,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_9_90,P01,P01_9,00:33:24.90,00:33:24.90,00:33:25.90,120293,120353,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_9_91,P01,P01_9,00:33:31.40,00:33:31.40,00:33:39.80,120681,121188,transfer vegetable,transfer,11,vegetable,94,['vegetable'],[94]
P01_9_92,P01,P01_9,00:33:40.90,00:33:40.90,00:33:46.80,121253,121609,stir food,stir,10,food,34,['food'],[34]
P01_9_93,P01,P01_9,00:34:26.10,00:34:26.10,00:34:32.80,123965,124365,stir food,stir,10,food,34,['food'],[34]
P01_9_94,P01,P01_9,00:34:40.40,00:34:40.40,00:34:41.40,124823,124883,cover pot,cover,36,pot,29,['pot'],[29]
P01_11_9,P01,P01_11,00:04:28.50,00:04:28.50,00:04:29.50,16108,16168,remove spoon,remove,12,spoon,1,['spoon'],[1]
P01_15_0,P01,P01_15,00:00:03.60,00:00:03.60,00:00:05.10,218,307,add egg,add,46,egg,53,['egg'],[53]
P01_15_1,P01,P01_15,00:00:08.10,00:00:08.10,00:00:27.10,488,1624,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_2,P01,P01_15,00:00:33.30,00:00:33.30,00:00:38.70,1998,2320,add cheese,add,46,cheese,32,['cheese'],[32]
P01_15_4,P01,P01_15,00:00:59.40,00:00:59.40,00:01:00.70,3561,3642,add oil,add,46,oil,31,['oil'],[31]
P01_15_5,P01,P01_15,00:01:09.80,00:01:09.80,00:01:12.50,4187,4352,spread oil,spread,27,oil,31,['oil'],[31]
P01_15_7,P01,P01_15,00:01:21.00,00:01:21.00,00:01:30.60,4859,5438,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_8,P01,P01_15,00:01:37.20,00:01:37.20,00:01:38.90,5834,5936,spread oil,spread,27,oil,31,['oil'],[31]
P01_15_9,P01,P01_15,00:01:43.60,00:01:43.60,00:01:51.20,6214,6670,transfer egg,transfer,11,egg,53,['egg'],[53]
P01_15_11,P01,P01_15,00:02:10.00,00:02:10.00,00:02:14.90,7798,8096,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_12,P01,P01_15,00:02:20.50,00:02:20.50,00:02:23.80,8432,8630,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_13,P01,P01_15,00:02:34.50,00:02:34.50,00:02:35.50,9269,9329,remove fork,remove,12,fork,14,['fork'],[14]
P01_15_17,P01,P01_15,00:03:25.30,00:03:25.30,00:03:30.40,12316,12623,flip tortilla,flip,22,tortilla,107,['tortilla'],[107]
P01_15_18,P01,P01_15,00:03:20.90,00:03:20.90,00:03:21.90,12053,12113,shake tortilla,shake,15,tortilla,107,['tortilla'],[107]
P01_17_2,P01,P01_17,00:00:12.20,00:00:12.20,00:00:14.90,730,896,add oil,add,46,oil,31,['oil'],[31]
P01_17_3,P01,P01_17,00:00:19.60,00:00:19.60,00:00:21.60,1175,1295,add carrot,add,46,carrot,23,['carrot'],[23]
P01_17_4,P01,P01_17,00:00:24.10,00:00:24.10,00:00:25.10,1446,1506,add carrot,add,46,carrot,23,['carrot'],[23]
P01_17_5,P01,P01_17,00:00:36.90,00:00:36.90,00:00:39.30,2216,2359,add salt,add,46,salt,38,['salt'],[38]
P01_17_6,P01,P01_17,00:00:42.00,00:00:42.00,00:00:47.40,2522,2846,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_17_7,P01,P01_17,00:01:45.10,00:01:45.10,00:01:47.90,6306,6475,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_17_9,P01,P01_17,00:02:12.80,00:02:12.80,00:02:15.80,7970,8147,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_10,P01,P01_17,00:02:18.80,00:02:18.80,00:02:27.10,8327,8824,stir food,stir,10,food,34,['food'],[34]
P01_17_11,P01,P01_17,00:02:32.00,00:02:32.00,00:02:35.10,9121,9304,add oil,add,46,oil,31,['oil'],[31]
P01_17_16,P01,P01_17,00:03:41.20,00:03:41.20,00:03:47.20,13274,13634,stir food,stir,10,food,34,['food'],[34]
P01_17_20,P01,P01_17,00:04:18.20,00:04:18.20,00:04:26.50,15491,15989,stir food,stir,10,food,34,['food'],[34]
P01_17_21,P01,P01_17,00:04:30.00,00:04:30.00,00:04:33.60,16202,16418,add oil,add,46,oil,31,['oil'],[31]
P01_17_22,P01,P01_17,00:04:37.40,00:04:37.40,00:04:43.30,16644,16999,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_23,P01,P01_17,00:04:49.60,00:04:49.60,00:04:52.10,17374,17524,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_24,P01,P01_17,00:04:53.90,00:04:53.90,00:04:54.90,17634,17694,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_26,P01,P01_17,00:05:02.10,00:05:02.10,00:05:07.00,18128,18422,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_17_27,P01,P01_17,00:05:07.20,00:05:07.20,00:05:09.60,18431,18574,stir food,stir,10,food,34,['food'],[34]
P01_17_28,P01,P01_17,00:05:34.70,00:05:34.70,00:05:45.60,20081,20736,stir food,stir,10,food,34,['food'],[34]
P01_17_30,P01,P01_17,00:05:48.00,00:05:48.00,00:05:51.60,20882,21094,stir food,stir,10,food,34,['food'],[34]
P01_17_31,P01,P01_17,00:06:08.80,00:06:08.80,00:06:12.60,22130,22359,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_17_32,P01,P01_17,00:06:16.00,00:06:16.00,00:06:27.20,22562,23230,stir food,stir,10,food,34,['food'],[34]
P01_17_33,P01,P01_17,00:06:53.00,00:06:53.00,00:06:56.30,24781,24980,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_17_34,P01,P01_17,00:06:59.20,00:06:59.20,00:07:01.90,25152,25315,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_35,P01,P01_17,00:07:03.50,00:07:03.50,00:07:04.50,25412,25472,stir food,stir,10,food,34,['food'],[34]
P01_17_37,P01,P01_17,00:07:08.60,00:07:08.60,00:07:28.90,25713,26934,stir food,stir,10,food,34,['food'],[34]
P01_17_38,P01,P01_17,00:07:31.70,00:07:31.70,00:07:35.60,27101,27338,add oil,add,46,oil,31,['oil'],[31]
P01_17_40,P01,P01_17,00:07:41.40,00:07:41.40,00:08:00.40,27686,28821,stir food,stir,10,food,34,['food'],[34]
P01_17_45,P01,P01_17,00:08:40.50,00:08:40.50,00:08:56.90,31233,32217,stir food,stir,10,food,34,['food'],[34]
P01_17_46,P01,P01_17,00:09:09.10,00:09:09.10,00:09:15.60,32946,33336,add tomato,add,46,tomato,43,['tomato'],[43]
P01_17_47,P01,P01_17,00:09:23.10,00:09:23.10,00:09:53.40,33788,35605,stir food,stir,10,food,34,['food'],[34]
P01_17_48,P01,P01_17,00:09:57.10,00:09:57.10,00:10:03.30,35827,36201,add tomato,add,46,tomato,43,['tomato'],[43]
P01_17_49,P01,P01_17,00:10:04.70,00:10:04.70,00:10:25.60,36279,37539,stir food,stir,10,food,34,['food'],[34]
P01_17_54,P01,P01_17,00:11:37.60,00:11:37.60,00:11:52.80,41857,42765,stir food,stir,10,food,34,['food'],[34]
P01_17_55,P01,P01_17,00:11:56.30,00:11:56.30,00:11:58.60,42980,43119,add salt,add,46,salt,38,['salt'],[38]
P01_17_56,P01,P01_17,00:12:00.40,00:12:00.40,00:12:11.00,43227,43857,add spice,add,46,spice,85,['spice'],[85]
P01_17_57,P01,P01_17,00:12:21.00,00:12:21.00,00:12:25.20,44461,44713,add spice,add,46,spice,85,['spice'],[85]
P01_17_61,P01,P01_17,00:12:53.40,00:12:53.40,00:13:36.30,46406,48976,stir food,stir,10,food,34,['food'],[34]
P01_19_3,P01,P01_19,00:00:16.00,00:00:16.00,00:00:17.30,958,1035,add oil,add,46,oil,31,['oil'],[31]
P01_19_4,P01,P01_19,00:00:28.60,00:00:28.60,00:00:32.90,1715,1974,spread oil,spread,27,oil,31,['oil'],[31]
P01_19_5,P01,P01_19,00:00:56.40,00:00:56.40,00:00:57.00,3387,3419,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_6,P01,P01_19,00:00:57.10,00:00:57.10,00:00:59.00,3426,3537,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_7,P01,P01_19,00:00:59.10,00:00:59.10,00:01:00.70,3545,3640,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_9,P01,P01_19,00:01:37.80,00:01:37.80,00:01:41.50,5865,6087,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_11,P01,P01_19,00:02:26.10,00:02:26.10,00:02:31.40,8769,9083,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_12,P01,P01_19,00:02:33.40,00:02:33.40,00:02:40.50,9204,9633,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_14,P01,P01_19,00:03:41.60,00:03:41.60,00:03:45.70,13297,13542,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_16,P01,P01_19,00:04:22.50,00:04:22.50,00:04:24.90,15750,15894,add water,add,46,water,27,['water'],[27]
P01_21_2,P01,P01_21,00:00:14.30,00:00:14.30,00:00:15.80,859,946,add oil,add,46,oil,31,['oil'],[31]
P01_21_3,P01,P01_21,00:01:33.50,00:01:33.50,00:01:38.30,5613,5899,add onion,add,46,onion,16,['onion'],[16]
P01_21_4,P01,P01_21,00:01:42.80,00:01:42.80,00:01:45.20,6165,6309,add salt,add,46,salt,38,['salt'],[38]
P01_21_5,P01,P01_21,00:01:49.50,00:01:49.50,00:01:54.90,6572,6894,stir onion,stir,10,onion,16,['onion'],[16]
P01_21_7,P01,P01_21,00:03:05.40,00:03:05.40,00:03:09.60,11125,11374,add carrot,add,46,carrot,23,['carrot'],[23]
P01_21_8,P01,P01_21,00:03:14.50,00:03:14.50,00:03:22.50,11673,12152,stir food,stir,10,food,34,['food'],[34]
P01_21_9,P01,P01_21,00:03:25.00,00:03:25.00,00:03:26.00,12301,12358,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_10,P01,P01_21,00:04:34.10,00:04:34.10,00:04:35.90,16445,16554,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_12,P01,P01_21,00:04:56.90,00:04:56.90,00:05:07.50,17813,18450,stir food,stir,10,food,34,['food'],[34]
P01_21_13,P01,P01_21,00:05:09.60,00:05:09.60,00:05:10.40,18574,18626,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_15,P01,P01_21,00:06:49.00,00:06:49.00,00:06:50.00,24542,24602,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_16,P01,P01_21,00:06:50.00,00:06:50.00,00:07:01.20,24603,25270,stir food,stir,10,food,34,['food'],[34]
P01_21_17,P01,P01_21,00:07:06.50,00:07:06.50,00:07:08.40,25591,25702,add oil,add,46,oil,31,['oil'],[31]
P01_21_19,P01,P01_21,00:07:46.40,00:07:46.40,00:07:54.70,27986,28484,stir food,stir,10,food,34,['food'],[34]
P01_21_23,P01,P01_21,00:08:38.80,00:08:38.80,00:08:47.00,31126,31621,stir food,stir,10,food,34,['food'],[34]
P01_21_24,P01,P01_21,00:09:08.30,00:09:08.30,00:09:15.40,32898,33324,stir food,stir,10,food,34,['food'],[34]
P01_21_25,P01,P01_21,00:10:11.60,00:10:11.60,00:10:17.40,36693,37044,stir food,stir,10,food,34,['food'],[34]
P01_21_29,P01,P01_21,00:11:04.50,00:11:04.50,00:11:26.00,39873,41160,stir food,stir,10,food,34,['food'],[34]
P01_21_30,P01,P01_21,00:11:33.80,00:11:33.80,00:11:38.30,41631,41898,add sauce,add,46,sauce,47,['sauce'],[47]
P01_21_32,P01,P01_21,00:12:31.40,00:12:31.40,00:12:51.80,45084,46308,stir food,stir,10,food,34,['food'],[34]
P01_21_34,P01,P01_21,00:13:09.80,00:13:09.80,00:13:13.80,47389,47626,add water,add,46,water,27,['water'],[27]
P01_21_35,P01,P01_21,00:13:22.70,00:13:22.70,00:13:24.30,48159,48259,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_38,P01,P01_21,00:13:59.40,00:13:59.40,00:14:00.90,50363,50456,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_39,P01,P01_21,00:14:01.30,00:14:01.30,00:14:02.70,50479,50564,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_40,P01,P01_21,00:15:56.90,00:15:56.90,00:15:59.70,57415,57584,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_41,P01,P01_21,00:15:59.50,00:15:59.50,00:16:07.00,57569,58019,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_42,P01,P01_21,00:16:07.00,00:16:07.00,00:16:08.80,58019,58127,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_43,P01,P01_21,00:17:22.10,00:17:22.10,00:17:23.70,62523,62619,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_44,P01,P01_21,00:17:24.40,00:17:24.40,00:17:27.60,62663,62855,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_45,P01,P01_21,00:17:32.40,00:17:32.40,00:17:52.20,63145,64333,stir food,stir,10,food,34,['food'],[34]
P01_21_46,P01,P01_21,00:17:52.30,00:17:52.30,00:17:55.50,64340,64532,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_47,P01,P01_21,00:18:26.90,00:18:26.90,00:18:32.80,66415,66769,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_48,P01,P01_21,00:18:50.00,00:18:50.00,00:18:53.40,67802,68005,cover pot,cover,36,pot,29,['pot'],[29]
P01_23_2,P01,P01_23,00:00:14.50,00:00:14.50,00:00:15.40,867,926,add oil,add,46,oil,31,['oil'],[31]
P01_23_3,P01,P01_23,00:00:29.90,00:00:29.90,00:00:30.80,1791,1850,add meat,add,46,meat,28,['meat'],[28]
P01_23_4,P01,P01_23,00:00:34.70,00:00:34.70,00:00:36.20,2084,2172,add meat,add,46,meat,28,['meat'],[28]
P01_23_5,P01,P01_23,00:01:57.60,00:01:57.60,00:01:58.60,7055,7115,flip meat,flip,22,meat,28,['meat'],[28]
P01_23_6,P01,P01_23,00:01:58.70,00:01:58.70,00:02:00.20,7120,7213,flip meat,flip,22,meat,28,['meat'],[28]
P01_23_9,P01,P01_23,00:02:42.70,00:02:42.70,00:02:57.10,9764,10628,flip meat,flip,22,meat,28,['meat'],[28]
P01_25_1,P01,P01_25,00:00:04.80,00:00:04.80,00:00:06.60,287,395,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_2,P01,P01_25,00:00:39.40,00:00:39.40,00:00:40.40,2362,2422,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_3,P01,P01_25,00:00:40.10,00:00:40.10,00:00:40.90,2405,2456,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_4,P01,P01_25,00:00:56.90,00:00:56.90,00:00:59.10,3415,3548,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_8,P01,P01_25,00:05:00.20,00:05:00.20,00:05:03.00,18013,18180,move pot,move,11,pot,29,['pot'],[29]
P01_25_9,P01,P01_25,00:05:14.50,00:05:14.50,00:05:15.50,18870,18930,move pot,move,11,pot,29,['pot'],[29]
P01_25_10,P01,P01_25,00:05:29.50,00:05:29.50,00:05:32.00,19770,19921,move pot,move,11,pot,29,['pot'],[29]
P01_25_13,P01,P01_25,00:07:46.90,00:07:46.90,00:07:50.60,28012,28236,add pasta,add,46,pasta,45,['pasta'],[45]
P01_25_15,P01,P01_25,00:08:40.80,00:08:40.80,00:08:42.90,31249,31376,add water,add,46,water,27,['water'],[27]
P01_25_16,P01,P01_25,00:08:47.40,00:08:47.40,00:08:49.20,31642,31754,add water,add,46,water,27,['water'],[27]
P01_25_17,P01,P01_25,00:09:04.30,00:09:04.30,00:09:06.00,32659,32760,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_18,P01,P01_25,00:09:28.30,00:09:28.30,00:09:30.00,34100,34200,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_19,P01,P01_25,00:09:30.00,00:09:30.00,00:09:31.00,34200,34260,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_20,P01,P01_25,00:09:45.50,00:09:45.50,00:09:46.50,35132,35192,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_21,P01,P01_25,00:09:47.10,00:09:47.10,00:09:48.60,35227,35318,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_22,P01,P01_25,00:10:07.90,00:10:07.90,00:10:10.40,36475,36623,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_23,P01,P01_25,00:10:10.40,00:10:10.40,00:10:12.60,36623,36755,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_25,P01,P01_25,00:10:21.20,00:10:21.20,00:10:22.90,37270,37377,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_26,P01,P01_25,00:10:23.70,00:10:23.70,00:10:27.10,37421,37626,add pasta,add,46,pasta,45,['pasta'],[45]
P01_27_1,P01,P01_27,00:00:12.70,00:00:12.70,00:00:14.00,759,838,add oil,add,46,oil,31,['oil'],[31]
P01_27_2,P01,P01_27,00:00:21.10,00:00:21.10,00:00:22.10,1268,1328,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_3,P01,P01_27,00:00:23.80,00:00:23.80,00:00:24.80,1427,1487,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_4,P01,P01_27,00:00:28.60,00:00:28.60,00:00:29.60,1718,1778,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_5,P01,P01_27,00:00:43.60,00:00:43.60,00:00:45.30,2615,2715,add salt,add,46,salt,38,['salt'],[38]
P01_27_6,P01,P01_27,00:01:58.70,00:01:58.70,00:02:04.90,7122,7493,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_27_7,P01,P01_27,00:02:10.50,00:02:10.50,00:02:15.30,7827,8119,add onion,add,46,onion,16,['onion'],[16]
P01_27_8,P01,P01_27,00:02:20.40,00:02:20.40,00:02:26.30,8424,8777,stir food,stir,10,food,34,['food'],[34]
P01_27_9,P01,P01_27,00:02:28.40,00:02:28.40,00:02:29.60,8904,8973,add oil,add,46,oil,31,['oil'],[31]
P01_27_10,P01,P01_27,00:02:30.70,00:02:30.70,00:02:35.70,9043,9344,stir food,stir,10,food,34,['food'],[34]
P01_27_12,P01,P01_27,00:02:41.50,00:02:41.50,00:02:42.50,9688,9748,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_13,P01,P01_27,00:03:59.30,00:03:59.30,00:04:14.20,14356,15251,stir food,stir,10,food,34,['food'],[34]
P01_27_15,P01,P01_27,00:04:26.50,00:04:26.50,00:04:28.70,15988,16122,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_16,P01,P01_27,00:04:29.20,00:04:29.20,00:04:40.20,16155,16812,stir food,stir,10,food,34,['food'],[34]
P01_27_17,P01,P01_27,00:05:25.10,00:05:25.10,00:05:26.60,19509,19599,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_27_18,P01,P01_27,00:05:28.70,00:05:28.70,00:05:38.10,19724,20284,stir food,stir,10,food,34,['food'],[34]
P01_27_20,P01,P01_27,00:05:46.80,00:05:46.80,00:05:48.00,20806,20878,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_21,P01,P01_27,00:05:48.70,00:05:48.70,00:05:51.30,20920,21078,stir food,stir,10,food,34,['food'],[34]
P01_27_23,P01,P01_27,00:06:09.90,00:06:09.90,00:06:12.10,22192,22324,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_24,P01,P01_27,00:06:12.80,00:06:12.80,00:06:19.70,22366,22785,stir food,stir,10,food,34,['food'],[34]
P01_27_25,P01,P01_27,00:06:21.10,00:06:21.10,00:06:22.00,22863,22919,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_27,P01,P01_27,00:06:32.10,00:06:32.10,00:06:33.20,23529,23590,cover pot,cover,36,pot,29,['pot'],[29]
P01_27_28,P01,P01_27,00:09:28.50,00:09:28.50,00:09:30.20,34109,34209,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_27_29,P01,P01_27,00:09:32.10,00:09:32.10,00:09:33.50,34325,34410,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_30,P01,P01_27,00:09:38.50,00:09:38.50,00:09:41.70,34711,34899,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_27_31,P01,P01_27,00:09:48.10,00:09:48.10,00:09:57.60,35288,35854,stir food,stir,10,food,34,['food'],[34]
P01_27_32,P01,P01_27,00:10:02.30,00:10:02.30,00:10:03.80,36141,36229,cover pot,cover,36,pot,29,['pot'],[29]
P01_29_1,P01,P01_29,00:01:18.10,00:01:18.10,00:01:19.50,4689,4768,remove pot,remove,12,pot,29,['pot'],[29]
P01_31_1,P01,P01_31,00:01:15.10,00:01:15.10,00:01:17.20,4508,4629,add salt,add,46,salt,38,['salt'],[38]
P01_31_2,P01,P01_31,00:02:04.60,00:02:04.60,00:02:07.30,7478,7637,add pasta,add,46,pasta,45,['pasta'],[45]
P01_31_3,P01,P01_31,00:02:11.10,00:02:11.10,00:02:12.70,7868,7960,add pasta,add,46,pasta,45,['pasta'],[45]
P01_31_4,P01,P01_31,00:02:28.10,00:02:28.10,00:02:37.20,8884,9432,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_31_6,P01,P01_31,00:02:37.00,00:02:37.00,00:02:38.00,9421,9483,add spoon,add,46,spoon,1,['spoon'],[1]
P01_31_8,P01,P01_31,00:06:51.20,00:06:51.20,00:06:53.00,24672,24777,add oil,add,46,oil,31,['oil'],[31]
P01_31_9,P01,P01_31,00:06:59.80,00:06:59.80,00:07:04.60,25185,25478,spread oil,spread,27,oil,31,['oil'],[31]
P01_33_3,P01,P01_33,00:07:55.90,00:07:55.90,00:07:57.20,28556,28634,add meat,add,46,meat,28,['meat'],[28]
P01_33_5,P01,P01_33,00:08:15.60,00:08:15.60,00:08:19.20,29739,29953,add meat,add,46,meat,28,['meat'],[28]
P01_33_7,P01,P01_33,00:08:29.40,00:08:29.40,00:08:31.80,30565,30707,add meat,add,46,meat,28,['meat'],[28]
P01_33_9,P01,P01_33,00:08:47.80,00:08:47.80,00:08:49.80,31668,31791,add meat,add,46,meat,28,['meat'],[28]
P01_33_11,P01,P01_33,00:09:04.60,00:09:04.60,00:09:13.70,32675,33223,add meat,add,46,meat,28,['meat'],[28]
P01_33_13,P01,P01_33,00:09:20.00,00:09:20.00,00:09:22.40,33603,33744,add meat,add,46,meat,28,['meat'],[28]
P01_33_15,P01,P01_33,00:09:50.90,00:09:50.90,00:09:53.30,35453,35600,add meat,add,46,meat,28,['meat'],[28]
P01_33_16,P01,P01_33,00:09:55.70,00:09:55.70,00:10:00.20,35743,36009,add meat,add,46,meat,28,['meat'],[28]
P01_33_17,P01,P01_33,00:10:01.30,00:10:01.30,00:10:05.90,36080,36353,add meat,add,46,meat,28,['meat'],[28]
P01_33_18,P01,P01_33,00:10:08.80,00:10:08.80,00:10:12.30,36530,36735,add meat,add,46,meat,28,['meat'],[28]
P01_33_20,P01,P01_33,00:10:54.50,00:10:54.50,00:11:22.40,39271,40944,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_22,P01,P01_33,00:15:16.50,00:15:16.50,00:15:39.00,54987,56339,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_23,P01,P01_33,00:18:51.70,00:18:51.70,00:19:13.60,67904,69213,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_26,P01,P01_33,00:19:51.30,00:19:51.30,00:19:54.20,71475,71654,add meat,add,46,meat,28,['meat'],[28]
P01_33_28,P01,P01_33,00:20:04.90,00:20:04.90,00:20:07.60,72296,72455,add meat,add,46,meat,28,['meat'],[28]
P01_33_30,P01,P01_33,00:20:16.40,00:20:16.40,00:20:18.70,72981,73121,add meat,add,46,meat,28,['meat'],[28]
P01_33_32,P01,P01_33,00:20:29.70,00:20:29.70,00:20:32.00,73779,73920,add meat,add,46,meat,28,['meat'],[28]
P01_33_34,P01,P01_33,00:21:02.10,00:21:02.10,00:21:05.00,75725,75900,add meat,add,46,meat,28,['meat'],[28]
P01_33_35,P01,P01_33,00:21:08.70,00:21:08.70,00:21:11.50,76122,76287,add meat,add,46,meat,28,['meat'],[28]
P01_33_37,P01,P01_33,00:23:05.60,00:23:05.60,00:23:23.80,83133,84227,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_40,P01,P01_33,00:24:39.20,00:24:39.20,00:24:51.80,88752,89511,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_42,P01,P01_33,00:26:52.60,00:26:52.60,00:27:05.50,96756,97529,flip meat,flip,22,meat,28,['meat'],[28]
P01_33_44,P01,P01_33,00:30:49.10,00:30:49.10,00:31:00.40,110946,111621,flip meat,flip,22,meat,28,['meat'],[28]
P01_37_0,P01,P01_37,00:00:04.50,00:00:04.50,00:00:11.40,271,686,add oil,add,46,oil,31,['oil'],[31]
P01_37_1,P01,P01_37,00:00:58.80,00:00:58.80,00:01:03.90,3527,3831,add oil,add,46,oil,31,['oil'],[31]
P01_37_4,P01,P01_37,00:02:24.30,00:02:24.30,00:02:26.80,8660,8805,add spoon,add,46,spoon,1,['spoon'],[1]
P01_37_5,P01,P01_37,00:03:07.50,00:03:07.50,00:03:17.90,11251,11875,add potato,add,46,potato,30,['potato'],[30]
P01_37_6,P01,P01_37,00:03:25.80,00:03:25.80,00:03:45.70,12351,13542,stir potato,stir,10,potato,30,['potato'],[30]
P01_37_7,P01,P01_37,00:04:16.60,00:04:16.60,00:04:33.70,15394,16423,stir potato,stir,10,potato,30,['potato'],[30]
P01_37_8,P01,P01_37,00:04:33.70,00:04:33.70,00:04:37.00,16423,16620,add spoon,add,46,spoon,1,['spoon'],[1]
