narration_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class
P01_74_11,P01_74,00:05:38.40,00:05:46.10,stir pepper,stir,3,vegetable,19
P01_74_12,P01_74,00:07:05.70,00:07:09.80,stir pepper,stir,3,vegetable,19
P01_74_13,P01_74,00:07:14.50,00:07:20.00,add onion,add,2,onion,6
P01_74_14,P01_74,00:07:26.20,00:07:28.50,add salt,add,2,salt,13
P01_74_15,P01_74,00:07:30.80,00:07:52.70,stir vegetable,stir,3,vegetable,19
P01_74_16,P01_74,00:09:53.90,00:10:02.00,stir vegetable,stir,3,vegetable,19
P01_74_17,P01_74,00:10:08.60,00:10:17.60,pour oil,pour,5,oil,9
P01_74_18,P01_74,00:11:52.30,00:12:01.00,stir vegetable,stir,3,vegetable,19
P01_74_19,P01_74,00:17:52.30,00:18:03.90,stir vegetable,stir,3,vegetable,19
P01_74_20,P01_74,00:22:44.20,00:22:59.40,stir vegetable,stir,3,vegetable,19
P01_74_21,P01_74,00:23:04.20,00:23:23.20,stir vegetable,stir,3,vegetable,19
P01_74_22,P01_74,00:25:07.50,00:25:10.90,stir vegetable,stir,3,vegetable,19
P01_74_23,P01_74,00:25:12.00,00:25:14.10,add tomato,add,2,tomato,28
P01_74_24,P01_74,00:25:18.10,00:25:33.10,stir vegetable,stir,3,vegetable,19
P01_74_25,P01_74,00:25:33.90,00:25:39.90,stir vegetable,stir,3,vegetable,19
P01_74_26,P01_74,00:26:01.70,00:26:03.80,add salt,add,2,salt,13
P01_74_27,P01_74,00:26:15.80,00:26:36.40,stir vegetable,stir,3,vegetable,19
P01_74_28,P01_74,00:26:47.70,00:26:51.40,add salt,add,2,salt,13
P01_74_29,P01_74,00:29:10.00,00:29:26.30,stir vegetable,stir,3,vegetable,19
P01_74_30,P01_74,00:29:33.10,00:29:39.20,add spice,add,2,spice,4
P01_74_31,P01_74,00:29:41.40,00:29:51.80,stir vegetable,stir,3,vegetable,19
P01_74_32,P01_74,00:29:58.40,00:30:01.70,stir vegetable,stir,3,vegetable,19
P01_74_33,P01_74,00:30:06.90,00:30:07.80,cover pot,cover,1,pot,0
P01_74_34,P01_74,00:37:00.80,00:37:02.20,uncover pot,uncover,0,pot,0
P01_74_35,P01_74,00:37:02.10,00:37:19.40,stir vegetable,stir,3,vegetable,19
P01_74_36,P01_74,00:38:09.20,00:38:12.10,stir vegetable,stir,3,vegetable,19
P01_74_37,P01_74,00:38:18.560,00:38:22.360,clean counter,clean,15,counter,38
P01_74_38,P01_74,00:38:29.60,00:38:34.40,stir vegetable,stir,3,vegetable,19
P01_74_39,P01_74,00:38:42.80,00:38:43.60,add fish,add,2,fish,39
P01_74_40,P01_74,00:38:46.70,00:38:47.60,add fish,add,2,fish,39
P01_74_41,P01_74,00:38:48.70,00:38:49.70,add fish,add,2,fish,39
P01_74_42,P01_74,00:38:51.20,00:38:52.20,add fish,add,2,fish,39
P01_74_43,P01_74,00:38:52.70,00:38:53.70,add fish,add,2,fish,39
P01_74_44,P01_74,00:38:55.20,00:38:56.20,add fish,add,2,fish,39
P01_74_45,P01_74,00:38:57.20,00:38:59.20,add fish,add,2,fish,39
P01_74_46,P01_74,00:39:02.10,00:39:03.20,add fish,add,2,fish,39
P01_74_47,P01_74,00:39:04.20,00:39:05.40,add fish,add,2,fish,39
P01_74_48,P01_74,00:39:06.70,00:39:07.70,add fish,add,2,fish,39
P01_74_49,P01_74,00:39:09.70,00:39:11.40,add fish,add,2,fish,39
P01_74_50,P01_74,00:39:14.50,00:39:15.50,add fish,add,2,fish,39
P01_74_51,P01_74,00:39:17.50,00:39:19.20,add fish,add,2,fish,39
P01_74_52,P01_74,00:39:36.400,00:39:45.040,pour broth,pour,5,broth,35
P01_74_53,P01_74,00:39:59.20,00:41:17.30,stir fish,stir,3,fish,39
P01_74_54,P01_74,00:41:25.50,00:41:27.10,cover pot,cover,1,pot,0
P01_74_55,P01_74,00:42:26.30,00:42:28.00,uncover pot,uncover,0,pot,0
P01_74_56,P01_74,00:42:28.10,00:42:49.20,stir fish,stir,3,fish,39
P01_74_57,P01_74,00:42:56.90,00:42:59.00,stir fish,stir,3,fish,39
P01_74_58,P01_74,00:43:03.60,00:43:07.90,stir fish,stir,3,fish,39
P01_74_59,P01_74,00:43:09.90,00:43:11.10,cover pot,cover,1,pot,0
P01_74_60,P01_74,00:43:34.70,00:43:35.70,uncover pot,uncover,0,pot,0
P01_74_61,P01_74,00:43:55.60,00:44:08.30,stir fish,stir,3,fish,39
P01_74_62,P01_74,00:44:10.30,00:44:26.10,stir fish,stir,3,fish,39
P01_74_63,P01_74,00:44:28.40,00:44:30.00,cover pot,cover,1,pot,0
P01_75_0,P01_75,00:00:35.00,00:00:45.00,add aubergine,add,2,aubergine,27
P01_75_1,P01_75,00:01:24.400,00:01:25.200,put pan,put,6,pan,10
P01_75_2,P01_75,00:01:28.640,00:01:29.080,move pan,move ,7,pan,10
P01_75_3,P01_75,00:02:25.80,00:02:57.70,stir aubergine,stir,3,aubergine,27
P01_75_4,P01_75,00:04:04.40,00:04:10.80,add onion,add,2,onion,6
P01_75_5,P01_75,00:04:21.50,00:04:35.30,stir aubergine,stir,3,aubergine,27
P01_75_6,P01_75,00:04:39.70,00:04:42.30,pour oil,pour,5,oil,9
P01_75_7,P01_75,00:04:57.40,00:05:07.10,stir onion,stir,3,onion,6
P01_75_8,P01_75,00:05:31.50,00:05:34.60,stir onion,stir,3,onion,6
P01_75_9,P01_75,00:05:48.80,00:06:02.90,stir onion,stir,3,onion,6
P01_75_10,P01_75,00:06:12.00,00:06:29.00,stir aubergine,stir,3,aubergine,27
P01_75_11,P01_75,00:06:33.20,00:06:48.70,stir aubergine,stir,3,aubergine,27
P01_75_12,P01_75,00:06:56.60,00:06:58.40,stir aubergine,stir,3,aubergine,27
P01_75_13,P01_75,00:07:02.60,00:07:23.70,stir aubergine,stir,3,aubergine,27
P01_75_14,P01_75,00:07:23.60,00:07:31.80,stir onion,stir,3,onion,6
P01_75_15,P01_75,00:08:19.40,00:08:30.50,add meat,add,2,meat,17
P01_75_16,P01_75,00:08:32.00,00:08:48.10,stir aubergine,stir,3,aubergine,27
P01_75_17,P01_75,00:08:48.10,00:09:01.20,stir meat,stir,3,meat,17
P01_75_18,P01_75,00:09:05.90,00:09:42.70,stir meat,stir,3,meat,17
P01_75_19,P01_75,00:10:05.20,00:10:44.00,stir meat,stir,3,meat,17
P01_75_20,P01_75,00:10:44.90,00:11:03.30,stir aubergine,stir,3,aubergine,27
P01_75_21,P01_75,00:11:04.60,00:11:41.70,stir meat,stir,3,meat,17
P01_75_22,P01_75,00:12:34.30,00:13:13.80,stir meat,stir,3,meat,17
P01_75_23,P01_75,00:13:14.80,00:13:39.10,stir aubergine,stir,3,aubergine,27
P01_75_24,P01_75,00:13:42.90,00:14:05.20,stir meat,stir,3,meat,17
P01_75_25,P01_75,00:14:24.10,00:14:38.20,stir meat,stir,3,meat,17
P01_75_26,P01_75,00:14:42.30,00:14:45.60,add salt,add,2,salt,13
P01_75_27,P01_75,00:14:49.90,00:15:27.20,stir aubergine,stir,3,aubergine,27
P01_75_28,P01_75,00:15:27.90,00:15:55.40,stir meat,stir,3,meat,17
P01_75_29,P01_75,00:16:30.90,00:16:34.90,add sauce,add,2,sauce,16
P01_75_30,P01_75,00:16:37.10,00:16:45.10,add sauce,add,2,sauce,16
P01_75_31,P01_75,00:16:51.10,00:17:25.40,stir meat,stir,3,meat,17
P01_75_32,P01_75,00:17:38.70,00:17:42.20,add salt,add,2,salt,13
P01_75_33,P01_75,00:17:45.30,00:17:59.60,stir meat,stir,3,meat,17
P01_75_34,P01_75,00:18:02.00,00:18:12.60,add spice,add,2,spice,4
P01_75_35,P01_75,00:18:22.00,00:18:30.10,stir meat,stir,3,meat,17
P01_75_36,P01_75,00:18:30.80,00:18:52.00,stir aubergine,stir,3,aubergine,27
P01_75_37,P01_75,00:18:55.80,00:18:56.80,stir aubergine,stir,3,aubergine,27
P01_75_38,P01_75,00:18:58.50,00:19:10.80,stir meat,stir,3,meat,17
P01_75_39,P01_75,00:20:08.50,00:20:38.30,stir meat,stir,3,meat,17
P01_75_40,P01_75,00:21:14.70,00:21:37.10,stir meat,stir,3,meat,17
P01_75_41,P01_75,00:22:06.70,00:22:15.10,add spice,add,2,spice,4
P01_75_42,P01_75,00:22:24.40,00:22:45.10,stir meat,stir,3,meat,17
P01_75_43,P01_75,00:22:54.10,00:22:59.30,transfer meat,transfer,7,meat,17
P01_75_44,P01_75,00:23:03.30,00:23:12.70,transfer meat,transfer,7,meat,17
P01_75_45,P01_75,00:23:17.90,00:23:45.80,stir meat,stir,3,meat,17
P01_75_46,P01_75,00:23:54.00,00:24:11.50,stir meat,stir,3,meat,17
P01_75_47,P01_75,00:24:16.20,00:24:18.70,add cheese,add,2,cheese,20
P01_75_48,P01_75,00:24:20.40,00:26:38.80,stir meat,stir,3,meat,17
P01_75_49,P01_75,00:26:54.20,00:27:05.20,stir meat,stir,3,meat,17
P01_75_50,P01_75,00:27:46.00,00:27:48.20,add spice,add,2,spice,4
P01_75_51,P01_75,00:28:03.80,00:29:07.10,stir meat,stir,3,meat,17
P01_75_52,P01_75,00:29:12.80,00:29:14.90,stir meat,stir,3,meat,17
P01_76_0,P01_76,00:03:22.70,00:03:39.30,add potato,add,2,potato,29
P01_76_1,P01_76,00:03:44.50,00:03:46.10,stir potato,stir,3,potato,29
P01_76_2,P01_76,00:03:50.70,00:04:53.00,cut garlic,cut,14,garlic,14
P01_76_3,P01_76,00:03:57.00,00:04:54.00,add garlic,add,2,garlic,14
P01_76_4,P01_76,00:05:31.30,00:05:50.50,stir potato,stir,3,potato,29
P01_76_5,P01_76,00:09:39.20,00:09:50.10,add onion,add,2,onion,6
P01_76_6,P01_76,00:09:54.00,00:10:07.30,stir potato,stir,3,potato,29
P01_76_7,P01_76,00:11:21.40,00:11:33.50,stir potato,stir,3,potato,29
P01_76_8,P01_76,00:11:43.10,00:11:47.30,add salt,add,2,salt,13
P01_76_9,P01_76,00:11:47.90,00:11:52.70,add salt,add,2,salt,13
P01_76_10,P01_76,00:12:10.20,00:12:27.00,stir potato,stir,3,potato,29
P01_76_11,P01_76,00:12:31.80,00:12:36.10,stir potato,stir,3,potato,29
P01_76_12,P01_76,00:16:30.20,00:16:40.50,stir potato,stir,3,potato,29
P01_76_13,P01_76,00:16:40.920,00:16:41.840,move pan,move ,7,pan,10
P01_76_14,P01_76,00:16:43.20,00:16:43.50,stir potato,stir,3,potato,29
P01_76_15,P01_76,00:17:10.70,00:17:19.50,stir potato,stir,3,potato,29
P01_76_16,P01_76,00:17:57.00,00:18:15.50,stir potato,stir,3,potato,29
P01_76_17,P01_76,00:18:48.00,00:19:02.10,stir potato,stir,3,potato,29
P01_76_18,P01_76,00:22:12.30,00:23:10.10,stir potato,stir,3,potato,29
P01_76_19,P01_76,00:28:12.60,00:28:43.00,stir potato,stir,3,potato,29
P01_76_20,P01_76,00:33:57.00,00:34:36.70,stir potato,stir,3,potato,29
P01_76_21,P01_76,00:35:05.40,00:35:21.90,stir potato,stir,3,potato,29
P01_76_22,P01_76,00:36:41.90,00:37:00.00,stir potato,stir,3,potato,29
P01_76_23,P01_76,00:37:20.640,00:37:34.120,stir potato,stir,3,potato,29
P01_76_24,P01_76,00:37:37.040,00:38:08.600,stir potato,stir,3,potato,29
P01_76_25,P01_76,00:38:09.000,00:38:09.960,put bowl,put,6,bowl,21
P01_76_26,P01_76,00:38:11.120,00:38:46.120,stir potato,stir,3,potato,29
P01_76_27,P01_76,00:38:12.560,00:38:15.120,move bowl,remove,4,bowl,21
P01_76_28,P01_76,00:38:15.360,00:38:15.760,remove bowl,move,7,bowl,21
P01_76_29,P01_76,00:40:49.20,00:41:27.70,stir potato,stir,3,potato,29
P01_76_30,P01_76,00:41:47.70,00:41:55.00,add salt,add,2,salt,13
P01_76_31,P01_76,00:42:46.50,00:43:05.40,stir potato,stir,3,potato,29
P01_77_0,P01_77,00:00:26.80,00:00:46.60,stir vegetable,stir,3,vegetable,19
P01_77_1,P01_77,00:01:04.10,00:01:15.10,stir vegetable,stir,3,vegetable,19
P01_77_2,P01_77,00:01:15.10,00:01:25.60,add vegetable,add,2,vegetable,19
P01_77_3,P01_77,00:01:27.10,00:01:43.40,stir vegetable,stir,3,vegetable,19
P01_77_4,P01_77,00:01:43.40,00:01:46.50,add spice,add,2,spice,4
P01_77_5,P01_77,00:01:49.20,00:02:03.20,stir vegetable,stir,3,vegetable,19
P01_77_6,P01_77,00:03:37.10,00:03:39.10,stir pasta,stir,3,pasta,1
P01_77_7,P01_77,00:03:39.10,00:03:42.80,stir vegetable,stir,3,vegetable,19
P01_77_8,P01_77,00:03:45.70,00:03:49.30,stir vegetable,stir,3,vegetable,19
P01_77_9,P01_77,00:03:51.90,00:04:09.70,add cheese,add,2,cheese,20
P01_77_10,P01_77,00:03:51.90,00:04:09.70,grate cheese,grate,17,cheese,20
P01_77_11,P01_77,00:04:11.20,00:04:17.50,stir vegetable,stir,3,vegetable,19
P01_77_12,P01_77,00:04:44.00,00:05:00.90,add egg,add,2,egg,8
P01_78_0,P01_78,00:00:09.60,00:00:10.40,add chicken,add,2,chicken,33
P01_78_1,P01_78,00:00:12.80,00:00:13.80,add chicken,add,2,chicken,33
P01_78_2,P01_78,00:00:15.20,00:00:16.10,add chicken,add,2,chicken,33
P01_78_3,P01_78,00:00:18.20,00:00:18.70,add chicken,add,2,chicken,33
P01_78_4,P01_78,00:00:10.30,00:00:11.40,move chicken,move,7,chicken,33
P01_78_5,P01_78,00:00:13.60,00:00:14.20,move chicken,move,7,chicken,33
P01_78_6,P01_78,00:00:15.90,00:00:16.70,move chicken,move,7,chicken,33
P01_78_7,P01_78,00:00:19.00,00:00:22.70,move chicken,move,7,chicken,33
P01_78_8,P01_78,00:01:06.80,00:01:14.30,add salt,add,2,salt,13
P01_78_9,P01_78,00:01:35.30,00:01:36.70,flip chicken,flip,12,chicken,33
P01_78_10,P01_78,00:01:37.00,00:01:37.80,flip chicken,flip,12,chicken,33
P01_78_11,P01_78,00:01:38.00,00:01:38.80,flip chicken,flip,12,chicken,33
P01_78_12,P01_78,00:01:40.20,00:01:41.30,flip chicken,flip,12,chicken,33
P01_78_13,P01_78,00:01:41.70,00:01:44.30,move chicken,move,7,chicken,33
P01_78_14,P01_78,00:01:45.30,00:01:48.10,add salt,add,2,salt,13
P01_78_15,P01_78,00:01:56.20,00:01:57.20,add spice,add,2,spice,4
P01_78_16,P01_78,00:02:34.30,00:02:35.70,flip chicken,flip,12,chicken,33
P01_78_17,P01_78,00:02:35.90,00:02:36.80,flip chicken,flip,12,chicken,33
P01_78_18,P01_78,00:02:36.90,00:02:38.10,flip chicken,flip,12,chicken,33
P01_78_19,P01_78,00:02:38.70,00:02:40.70,flip chicken,flip,12,chicken,33
P01_78_20,P01_78,00:02:41.20,00:02:43.70,flip chicken,flip,12,chicken,33
P01_78_21,P01_78,00:02:44.00,00:02:44.60,flip chicken,flip,12,chicken,33
P01_78_22,P01_78,00:02:45.50,00:02:51.80,move chicken,move,7,chicken,33
P01_78_23,P01_78,00:02:58.70,00:02:59.00,add cheese,add,2,cheese,20
P01_78_24,P01_78,00:02:59.60,00:03:00.00,add cheese,add,2,cheese,20
P01_78_25,P01_78,00:03:02.60,00:03:02.90,add cheese,add,2,cheese,20
P01_78_26,P01_78,00:03:04.40,00:03:04.80,add cheese,add,2,cheese,20
P01_79_0,P01_79,00:00:06.30,00:00:09.00,add salt,add,2,salt,13
P01_79_1,P01_79,00:02:47.40,00:02:49.80,add pasta,add,2,pasta,1
P01_79_2,P01_79,00:03:03.760,00:03:04.520,put pan,put,6,pan,10
P01_79_3,P01_79,00:03:14.60,00:03:16.90,pour oil,pour,5,oil,9
P01_79_4,P01_79,00:03:22.00,00:03:23.40,pour oil,pour,5,oil,9
P01_79_5,P01_79,00:04:15.60,00:04:24.00,stir spaghetti,stir,3,spaghetti,1
P01_79_6,P01_79,00:04:27.60,00:04:28.90,add chicken,add,2,chicken,33
P01_79_7,P01_79,00:04:28.90,00:04:32.70,move chicken,move,7,chicken,33
P01_79_8,P01_79,00:04:33.50,00:04:35.50,add chicken,add,2,chicken,33
P01_79_9,P01_79,00:04:36.80,00:04:38.40,add chicken,add,2,chicken,33
P01_79_10,P01_79,00:04:58.80,00:04:59.90,pour oil,pour,5,oil,9
P01_79_11,P01_79,00:05:49.30,00:05:54.10,stir spaghetti,stir,3,spaghetti,1
P01_79_12,P01_79,00:05:54.10,00:06:00.50,flip chicken,flip,12,chicken,33
P01_79_13,P01_79,00:06:21.20,00:06:25.50,move chicken,move,7,chicken,33
P01_79_14,P01_79,00:07:02.70,00:07:03.70,flip chicken,flip,12,chicken,33
P01_79_15,P01_79,00:07:03.80,00:07:05.80,add cheese,add,2,cheese,20
P01_79_16,P01_79,00:07:06.30,00:07:07.30,flip chicken,flip,12,chicken,33
P01_79_17,P01_79,00:07:07.30,00:07:08.90,add cheese,add,2,cheese,20
P01_79_18,P01_79,00:07:11.20,00:07:13.40,flip chicken,flip,12,chicken,33
P01_79_19,P01_79,00:07:13.60,00:07:14.90,add cheese,add,2,cheese,20
P01_79_20,P01_79,00:07:15.40,00:07:22.20,move chicken,move,7,chicken,33
P01_79_21,P01_79,00:08:41.520,00:08:43.000,remove chicken,remove,4,chicken,33
P01_79_22,P01_79,00:08:44.040,00:08:45.800,remove chicken,remove,4,chicken,33
P01_79_23,P01_79,00:08:46.640,00:08:47.720,remove chicken,remove,4,chicken,33
P01_79_24,P01_79,00:08:52.960,00:08:53.720,move pan,move,7,pan,10
P01_79_25,P01_79,00:10:00.50,00:10:04.90,stir spaghetti,stir,3,spaghetti,1
P01_80_0,P01_80,00:00:03.30,00:00:05.40,add potato,add,2,potato,29
P01_80_1,P01_80,00:00:05.40,00:00:08.30,stir potato,stir,3,potato,29
P01_80_2,P01_80,00:00:20.70,00:00:22.30,add burguer,add,2,burguer,42
P01_80_3,P01_80,00:00:22.30,00:00:24.10,spread oil,spread,10,oil,9
P01_80_4,P01_80,00:00:31.30,00:00:32.00,add burguer,add,2,burguer,42
P01_80_5,P01_80,00:00:34.60,00:00:35.30,add burguer,add,2,burguer,42
P01_80_6,P01_80,00:00:34.10,00:00:34.90,move burguer,move,7,burguer,42
P01_80_7,P01_80,00:00:35.40,00:00:40.10,move burguer,move,7,burguer,42
P01_80_8,P01_80,00:00:40.60,00:00:42.30,flip burguer,flip,12,burguer,42
P01_80_9,P01_80,00:00:42.70,00:00:43.70,move burguer,move,7,burguer,42
P01_80_10,P01_80,00:00:44.30,00:00:46.40,move burguer,move,7,burguer,42
P01_80_11,P01_80,00:00:57.00,00:01:03.60,move burguer,move,7,burguer,42
P01_80_12,P01_80,00:01:11.70,00:01:23.60,stir potato,stir,3,potato,29
P01_80_13,P01_80,00:01:31.30,00:01:32.70,flip burguer,flip,12,burguer,42
P01_80_14,P01_80,00:01:34.30,00:01:34.90,flip burguer,flip,12,burguer,42
P01_80_15,P01_80,00:01:35.40,00:01:36.30,flip burguer,flip,12,burguer,42
P01_80_16,P01_80,00:02:40.90,00:02:41.80,flip burguer,flip,12,burguer,42
P01_80_17,P01_80,00:02:42.50,00:02:43.30,flip burguer,flip,12,burguer,42
P01_80_18,P01_80,00:02:43.50,00:02:44.40,flip burguer,flip,12,burguer,42
P01_80_19,P01_80,00:03:47.80,00:03:48.30,flip burguer,flip,12,burguer,42
P01_80_20,P01_80,00:03:48.60,00:03:50.10,flip burguer,flip,12,burguer,42
P01_80_21,P01_80,00:03:50.10,00:03:50.60,add cheese,add,2,cheese,20
P01_80_22,P01_80,00:03:50.90,00:03:51.50,flip burguer,flip,12,burguer,42
P01_80_23,P01_80,00:03:54.360,00:03:55.160,move pan,move,7,pan,10
P01_80_24,P01_80,00:03:56.70,00:04:02.20,stir potato,stir,3,potato,29
P01_80_25,P01_80,00:04:05.70,00:04:11.10,add salt,add,2,salt,13
P01_80_26,P01_80,00:04:16.80,00:04:24.90,stir potato,stir,3,potato,29
P01_80_27,P01_80,00:06:19.70,00:06:23.10,stir potato,stir,3,potato,29
P01_80_28,P01_80,00:06:26.00,00:06:26.30,stir potato,stir,3,potato,29
P01_80_29,P01_80,00:06:35.30,00:06:39.80,stir potato,stir,3,potato,29
P01_80_30,P01_80,00:07:06.70,00:07:07.90,flip burguer,flip,12,burguer,42
P01_80_31,P01_80,00:07:09.60,00:07:10.30,flip burguer,flip,12,burguer,42
P01_80_32,P01_80,00:08:46.80,00:08:53.50,stir potato,stir,3,potato,29
P01_80_33,P01_80,00:08:56.50,00:09:04.50,stir potato,stir,3,potato,29
P01_80_34,P01_80,00:09:25.60,00:09:31.20,stir potato,stir,3,potato,29
P01_80_35,P01_80,00:09:41.640,00:09:45.920,remove potato,remove,4,potato,29
P01_80_36,P01_80,00:09:47.240,00:09:50.120,remove potato,remove,4,potato,29
P01_80_37,P01_80,00:09:51.920,00:09:54.080,remove potato,remove,4,potato,29
P01_80_38,P01_80,00:09:56.120,00:09:58.960,remove potato,remove,4,potato,29
P01_80_39,P01_80,00:10:01.280,00:10:03.160,remove potato,remove,4,potato,29
P01_81_0,P01_81,00:00:17.10,00:01:46.50,cut onion,cut,14,onion,6
P01_81_1,P01_81,00:00:17.10,00:01:45.70,add onion,add,2,onion,6
P01_81_2,P01_81,00:03:11.60,00:03:22.90,cut garlic,cut,14,garlic,14
P01_81_3,P01_81,00:03:33.60,00:03:39.90,cut garlic,cut,14,garlic,14
P01_81_4,P01_81,00:02:06.70,00:02:17.40,stir onion,stir,3,onion,6
P01_81_5,P01_81,00:02:35.00,00:03:02.70,add courgette,add,2,courgette,2
P01_81_6,P01_81,00:03:11.60,00:03:24.60,add garlic,add,2,garlic,14
P01_81_7,P01_81,00:03:33.60,00:03:40.90,add garlic,add,2,garlic,14
P01_81_8,P01_81,00:03:42.80,00:04:17.00,add courgette,add,2,courgette,2
P01_81_9,P01_81,00:05:03.20,00:05:08.10,stir courgette,stir,3,courgette,2
P01_81_10,P01_81,00:05:11.00,00:05:12.30,add salt,add,2,salt,13
P01_81_11,P01_81,00:05:19.30,00:05:27.60,stir courgette,stir,3,courgette,2
P01_81_12,P01_81,00:07:24.50,00:07:27.00,stir courgette,stir,3,courgette,2
P01_81_13,P01_81,00:07:30.90,00:07:35.40,stir courgette,stir,3,courgette,2
P01_81_14,P01_81,00:07:38.00,00:07:42.80,add salt,add,2,salt,13
P01_81_15,P01_81,00:07:45.30,00:07:49.40,add spice,add,2,spice,4
P01_81_16,P01_81,00:10:16.80,00:10:32.80,stir courgette,stir,3,courgette,2
P01_81_17,P01_81,00:11:29.40,00:11:41.50,stir courgette,stir,3,courgette,2
P01_81_18,P01_81,00:12:35.600,00:12:36.040,add butter,add,2,butter,14
P01_81_19,P01_81,00:12:55.640,00:12:58.400,spread butter,spread,10,butter,14
P01_81_20,P01_81,00:13:00.320,00:13:06.440,spread butter,spread,10,butter,14
P01_81_21,P01_81,00:13:15.40,00:13:17.40,add bread:toast,add,2,bread:toast,22
P01_81_22,P01_81,00:13:32.60,00:13:35.70,add bread:toast,add,2,bread:toast,22
P01_81_23,P01_81,00:13:45.10,00:13:59.30,stir courgette,stir,3,courgette,2
P01_81_24,P01_81,00:14:29.00,00:14:30.50,flip bread:toast,flip,12,bread:toast,22
P01_81_25,P01_81,00:15:42.40,00:15:43.70,flip bread:toast,flip,12,bread:toast,22
P01_81_26,P01_81,00:16:19.80,00:16:35.40,stir courgette,stir,3,courgette,2
P01_81_27,P01_81,00:17:18.70,00:17:20.30,flip bread:toast,flip,12,bread:toast,22
P01_81_28,P01_81,00:17:21.90,00:17:38.90,stir courgette,stir,3,courgette,2
P01_81_29,P01_81,00:18:43.70,00:18:45.70,flip bread:toast,flip,12,bread:toast,22
P01_81_30,P01_81,00:18:54.10,00:19:07.10,stir courgette,stir,3,courgette,2
P01_81_31,P01_81,00:19:08.240,00:19:09.080,remove bread:toast,remove,4,bread:toast,22
P01_81_32,P01_81,00:19:09.40,00:19:11.00,add bread:toast,add,2,bread:toast,22
P01_81_33,P01_81,00:19:42.60,00:19:43.90,flip bread:toast,flip,12,bread:toast,22
P01_81_34,P01_81,00:19:44.30,00:19:50.80,stir courgette,stir,3,courgette,2
P01_81_35,P01_81,00:20:16.40,00:20:17.80,flip bread:toast,flip,12,bread:toast,22
P01_81_36,P01_81,00:20:23.440,00:20:23.880,remove bread:toast,remove,4,bread:toast,22
P01_81_37,P01_81,00:20:26.520,00:20:26.720,add butter,add,2,butter,14
P01_81_38,P01_81,00:20:35.080,00:20:38.240,spread butter,spread,10,butter,14
P01_81_39,P01_81,00:20:38.50,00:20:39.80,add bread:toast,add,2,bread:toast,22
P01_81_40,P01_81,00:21:41.80,00:21:46.70,stir courgette,stir,3,courgette,2
P01_82_0,P01_82,00:00:26.40,00:00:27.20,add salt,add,2,salt,13
P01_82_1,P01_82,00:00:32.720,00:00:38.560,stir bean:green,stir,3,bean:green,44
P01_82_2,P01_82,00:00:39.00,00:00:40.00,remove pot,remove,4,pot,0
P01_82_3,P01_82,00:00:45.320,00:00:46.040,put pot,put,6,pot,0
P01_82_4,P01_82,00:00:51.200,00:00:51.680,remove pan,remove,4,pan,10
P01_82_5,P01_82,00:03:24.40,00:03:25.20,cover pot,cover,1,pot,0
P01_82_6,P01_82,00:17:29.360,00:17:30.000,move pan,move,7,pan,10
P01_82_7,P01_82,00:17:41.040,00:17:41.280,remove pan,remove,4,pan,10
P01_82_8,P01_82,00:17:41.560,00:17:42.200,put pan,put,6,pan,10
P01_82_9,P01_82,00:17:56.400,00:17:57.440,move pan,move,7,pan,10
P01_82_10,P01_82,00:18:01.80,00:18:11.30,pour oil,pour,5,oil,9
P01_82_11,P01_82,00:18:55.70,00:19:01.20,add potato,add,2,potato,29
P01_82_12,P01_82,00:19:03.00,00:19:04.80,add potato,add,2,potato,29
P01_82_13,P01_82,00:19:05.40,00:19:06.70,stir potato,stir,3,potato,29
P01_82_14,P01_82,00:19:17.50,00:19:18.90,add salt,add,2,salt,13
P01_82_15,P01_82,00:19:26.00,00:19:26.30,uncover pot,uncover,0,pot,0
P01_82_16,P01_82,00:19:27.50,00:19:28.10,cover pot,cover,1,pot,0
P01_82_17,P01_82,00:19:36.50,00:19:37.10,uncover pot,uncover,0,pot,0
P01_82_18,P01_82,00:19:47.50,00:19:48.20,cover pot,cover,1,pot,0
P01_83_0,P01_83,00:00:13.30,00:00:17.10,pour oil,pour,5,oil,9
P01_83_1,P01_83,00:00:31.120,00:00:31.360,add pepper,add,2,pepper,43
P01_83_2,P01_83,00:00:32.320,00:00:32.720,add pepper,add,2,pepper,43
P01_83_3,P01_83,00:00:35.040,00:00:35.320,add pepper,add,2,pepper,43
P01_83_4,P01_83,00:00:36.240,00:00:36.440,add pepper,add,2,pepper,43
P01_83_5,P01_83,00:00:37.200,00:00:37.440,add pepper,add,2,pepper,43
P01_83_6,P01_83,00:00:46.240,00:00:46.600,move pepper,move,7,pepper,33
P01_83_7,P01_83,00:00:46.50,00:01:56.00,cut onion,cut,14,onion,6
P01_83_8,P01_83,00:00:46.50,00:01:55.80,add onion,add,2,onion,6
P01_83_9,P01_83,00:03:44.880,00:03:45.360,move pan,move,7,pan,10
P01_83_10,P01_83,00:04:42.160,00:04:42.640,put pot,put,6,pot,0
P01_83_11,P01_83,00:04:42.880,00:04:43.200,move pan,move,7,pan,10
P01_83_12,P01_83,00:04:55.120,00:05:04.280,stir onion,stir,3,onion,6
P01_83_13,P01_83,00:06:47.80,00:07:04.00,cut garlic,cut,14,garlic,14
P01_83_14,P01_83,00:06:47.80,00:07:04.00,add garlic,add,2,garlic,14
