narration_id,participant_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_70_129,P01,P01_70,00:06:28.80,00:06:29.50,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_130,P01,P01_70,00:06:40.20,00:06:40.60,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_131,P01,P01_70,00:07:11.10,00:07:12.70,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_132,P01,P01_70,00:07:14.50,00:07:15.60,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_133,P01,P01_70,00:07:16.90,00:07:18.00,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_134,P01,P01_70,00:07:19.40,00:07:20.40,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_135,P01,P01_70,00:07:22.50,00:07:23.70,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_136,P01,P01_70,00:07:25.70,00:07:27.00,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_137,P01,P01_70,00:08:16.40,00:08:17.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_139,P01,P01_70,00:08:32.80,00:08:33.90,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_141,P01,P01_70,00:08:38.60,00:08:40.30,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_142,P01,P01_70,00:08:41.50,00:08:42.70,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_143,P01,P01_70,00:08:54.00,00:08:55.80,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_144,P01,P01_70,00:09:00.90,00:09:02.20,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_145,P01,P01_70,00:09:03.90,00:09:08.30,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_146,P01,P01_70,00:09:17.20,00:09:22.00,stir food,stir,10,food,34,['food'],[34]
P01_70_159,P01,P01_70,00:16:52.20,00:16:53.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_160,P01,P01_70,00:17:15.10,00:17:26.00,stir food,stir,10,food,34,['food'],[34]
P01_70_161,P01,P01_70,00:17:36.20,00:17:37.50,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_162,P01,P01_70,00:27:19.60,00:27:21.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_163,P01,P01_70,00:27:24.50,00:27:35.30,stir food,stir,10,food,34,['food'],[34]
P01_70_164,P01,P01_70,00:27:38.90,00:27:40.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_165,P01,P01_70,00:30:10.40,00:30:11.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_169,P01,P01_70,00:30:24.50,00:30:25.80,stir food,stir,10,food,34,['food'],[34]
P01_70_171,P01,P01_70,00:30:41.20,00:30:55.10,stir food,stir,10,food,34,['food'],[34]
P01_70_172,P01,P01_70,00:31:13.30,00:31:23.70,stir food,stir,10,food,34,['food'],[34]
P01_70_173,P01,P01_70,00:31:28.30,00:31:42.10,stir food,stir,10,food,34,['food'],[34]
P01_70_175,P01,P01_70,00:31:51.10,00:31:52.10,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_176,P01,P01_70,00:33:58.10,00:33:59.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_177,P01,P01_70,00:34:04.80,00:34:05.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_178,P01,P01_70,00:34:10.10,00:34:10.80,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_179,P01,P01_70,00:34:25.20,00:34:26.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_180,P01,P01_70,00:34:51.30,00:34:52.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_181,P01,P01_70,00:34:56.40,00:34:57.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_71_2,P01,P01_71,00:00:47.80,00:00:56.70,add pepper,add,46,pepper,37,['pepper'],[37]
P01_71_3,P01,P01_71,00:00:47.80,00:00:56.70,add onion,add,46,onion,16,['onion'],[16]
P01_71_4,P01,P01_71,00:01:22.90,00:01:28.60,stir food,stir,10,food,34,['food'],[34]
P01_71_6,P01,P01_71,00:01:35.00,00:01:46.40,stir food,stir,10,food,34,['food'],[34]
P01_71_7,P01,P01_71,00:02:05.50,00:02:25.90,stir food,stir,10,food,34,['food'],[34]
P01_71_8,P01,P01_71,00:03:18.30,00:03:24.00,stir food,stir,10,food,34,['food'],[34]
P01_71_10,P01,P01_71,00:03:28.60,00:03:37.40,stir food,stir,10,food,34,['food'],[34]
P01_71_11,P01,P01_71,00:03:50.70,00:04:12.80,stir food,stir,10,food,34,['food'],[34]
P01_71_12,P01,P01_71,00:05:35.40,00:06:01.80,stir food,stir,10,food,34,['food'],[34]
P01_71_13,P01,P01_71,00:08:04.50,00:08:30.40,stir food,stir,10,food,34,['food'],[34]
P01_71_14,P01,P01_71,00:08:53.60,00:09:03.60,stir food,stir,10,food,34,['food'],[34]
P01_71_16,P01,P01_71,00:09:09.20,00:09:14.20,stir food,stir,10,food,34,['food'],[34]
P01_71_17,P01,P01_71,00:11:27.50,00:11:35.20,stir food,stir,10,food,34,['food'],[34]
P01_71_19,P01,P01_71,00:12:42.60,00:12:55.30,stir food,stir,10,food,34,['food'],[34]
P01_71_20,P01,P01_71,00:15:37.40,00:15:44.30,stir food,stir,10,food,34,['food'],[34]
P01_71_21,P01,P01_71,00:17:54.10,00:17:55.10,stir food,stir,10,food,34,['food'],[34]
P01_71_22,P01,P01_71,00:18:18.00,00:18:22.60,add salt,add,46,salt,38,['salt'],[38]
P01_71_23,P01,P01_71,00:18:27.30,00:18:32.70,add spice,add,46,spice,85,['spice'],[85]
P01_71_24,P01,P01_71,00:18:38.50,00:19:09.80,stir food,stir,10,food,34,['food'],[34]
P01_71_25,P01,P01_71,00:19:10.10,00:19:15.00,stir food,stir,10,food,34,['food'],[34]
P01_71_26,P01,P01_71,00:21:38.10,00:21:45.60,stir food,stir,10,food,34,['food'],[34]
P01_72_1,P01,P01_72,00:00:47.20,00:00:51.50,spread oil,spread,27,oil,31,['oil'],[31]
P01_72_2,P01,P01_72,00:01:03.10,00:01:05.10,add fish,add,46,fish,119,['fish'],[119]
P01_72_3,P01,P01_72,00:01:41.50,00:01:42.80,add fish,add,46,fish,119,['fish'],[119]
P01_72_5,P01,P01_72,00:04:07.60,00:04:08.80,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_7,P01,P01_72,00:04:10.40,00:04:12.50,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_8,P01,P01_72,00:09:54.60,00:09:55.60,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_9,P01,P01_72,00:09:57.20,00:09:58.40,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_11,P01,P01_72,00:11:48.50,00:11:49.70,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_12,P01,P01_72,00:11:54.50,00:11:56.10,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_13,P01,P01_72,00:13:07.20,00:13:08.20,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_14,P01,P01_72,00:13:09.50,00:13:10.80,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_15,P01,P01_72,00:14:26.90,00:14:28.40,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_17,P01,P01_72,00:14:31.70,00:14:32.80,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_19,P01,P01_72,00:15:06.90,00:15:07.70,add fish,add,46,fish,119,['fish'],[119]
P01_72_20,P01,P01_72,00:15:14.30,00:15:15.30,add fish,add,46,fish,119,['fish'],[119]
P01_72_21,P01,P01_72,00:15:15.40,00:15:17.10,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_22,P01,P01_72,00:17:13.10,00:17:14.20,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_23,P01,P01_72,00:17:16.20,00:17:17.20,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_26,P01,P01_72,00:18:19.20,00:18:20.70,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_27,P01,P01_72,00:18:22.20,00:18:23.40,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_28,P01,P01_72,00:20:56.10,00:20:58.00,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_29,P01,P01_72,00:20:59.40,00:21:00.60,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_30,P01,P01_72,00:23:05.30,00:23:06.70,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_31,P01,P01_72,00:23:08.70,00:23:09.70,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_32,P01,P01_72,00:23:57.60,00:23:58.60,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_33,P01,P01_72,00:24:00.50,00:24:02.20,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_34,P01,P01_72,00:26:04.70,00:26:05.70,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_35,P01,P01_72,00:26:06.50,00:26:07.50,flip fish,flip,22,fish,119,['fish'],[119]
P01_73_1,P01,P01_73,00:00:24.50,00:00:29.70,add onion,add,46,onion,16,['onion'],[16]
P01_73_2,P01,P01_73,00:00:37.70,00:00:39.40,add spoon,add,46,spoon,1,['spoon'],[1]
P01_73_3,P01,P01_73,00:00:51.80,00:01:14.10,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_5,P01,P01_73,00:01:27.40,00:01:37.40,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_6,P01,P01_73,00:01:57.90,00:02:15.50,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_9,P01,P01_73,00:02:46.00,00:02:49.40,add salt,add,46,salt,38,['salt'],[38]
P01_73_10,P01,P01_73,00:02:52.70,00:03:12.60,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_12,P01,P01_73,00:03:50.50,00:03:54.80,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_13,P01,P01_73,00:04:04.30,00:04:05.70,stir onion,stir,10,onion,16,['onion'],[16]
P01_73_14,P01,P01_73,00:04:13.00,00:04:15.20,add meat,add,46,meat,28,['meat'],[28]
P01_73_15,P01,P01_73,00:04:37.50,00:05:09.60,stir food,stir,10,food,34,['food'],[34]
P01_73_16,P01,P01_73,00:05:16.30,00:05:30.00,stir food,stir,10,food,34,['food'],[34]
P01_73_17,P01,P01_73,00:05:45.20,00:05:58.80,add pasta,add,46,pasta,45,['pasta'],[45]
P01_73_20,P01,P01_73,00:06:20.10,00:06:25.60,move pot,move,11,pot,29,['pot'],[29]
P01_73_21,P01,P01_73,00:06:30.20,00:06:32.00,add pasta,add,46,pasta,45,['pasta'],[45]
P01_73_23,P01,P01_73,00:06:59.60,00:07:07.60,stir food,stir,10,food,34,['food'],[34]
P01_73_25,P01,P01_73,00:07:16.30,00:07:27.80,stir food,stir,10,food,34,['food'],[34]
P01_73_26,P01,P01_73,00:07:40.80,00:07:52.40,stir food,stir,10,food,34,['food'],[34]
P01_73_28,P01,P01_73,00:07:57.90,00:08:06.30,stir food,stir,10,food,34,['food'],[34]
P01_73_29,P01,P01_73,00:08:14.10,00:08:19.50,stir food,stir,10,food,34,['food'],[34]
P01_73_31,P01,P01_73,00:08:23.20,00:08:29.60,stir food,stir,10,food,34,['food'],[34]
P01_73_32,P01,P01_73,00:09:56.80,00:10:13.30,stir food,stir,10,food,34,['food'],[34]
P01_73_35,P01,P01_73,00:10:57.70,00:10:59.30,stir food,stir,10,food,34,['food'],[34]
P01_73_37,P01,P01_73,00:12:28.10,00:12:31.10,stir food,stir,10,food,34,['food'],[34]
P01_73_40,P01,P01_73,00:12:40.90,00:12:41.90,stir food,stir,10,food,34,['food'],[34]
P01_73_42,P01,P01_73,00:12:57.20,00:13:08.00,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_73_43,P01,P01_73,00:13:08.00,00:13:31.40,stir food,stir,10,food,34,['food'],[34]
P01_73_44,P01,P01_73,00:13:33.10,00:13:39.20,add spice,add,46,spice,85,['spice'],[85]
P01_73_45,P01,P01_73,00:13:46.60,00:13:50.70,add salt,add,46,salt,38,['salt'],[38]
P01_73_46,P01,P01_73,00:13:53.80,00:14:12.90,stir food,stir,10,food,34,['food'],[34]
P01_73_47,P01,P01_73,00:14:26.70,00:14:30.40,stir food,stir,10,food,34,['food'],[34]
P01_73_49,P01,P01_73,00:14:35.10,00:14:37.50,stir food,stir,10,food,34,['food'],[34]
P01_73_50,P01,P01_73,00:14:43.10,00:14:45.60,add milk,add,46,milk,64,['milk'],[64]
P01_73_51,P01,P01_73,00:14:49.70,00:15:07.30,stir food,stir,10,food,34,['food'],[34]
P01_73_53,P01,P01_73,00:15:10.10,00:15:12.90,stir food,stir,10,food,34,['food'],[34]
P01_73_54,P01,P01_73,00:18:56.80,00:19:08.60,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_73_55,P01,P01_73,00:19:38.70,00:19:44.60,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_73_56,P01,P01_73,00:20:00.70,00:20:16.90,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_74_1,P01,P01_74,00:00:29.00,00:00:58.80,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_74_2,P01,P01_74,00:00:33.20,00:01:11.40,add garlic,add,46,garlic,51,['garlic'],[51]
P01_74_3,P01,P01_74,00:01:28.40,00:01:33.60,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_74_4,P01,P01_74,00:01:35.20,00:01:45.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_6,P01,P01_74,00:01:48.20,00:01:50.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_7,P01,P01_74,00:01:52.00,00:02:10.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_9,P01,P01_74,00:02:14.20,00:02:15.30,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_74_10,P01,P01_74,00:02:24.40,00:02:27.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_11,P01,P01_74,00:02:34.90,00:02:44.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_12,P01,P01_74,00:03:00.80,00:03:11.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_13,P01,P01_74,00:03:36.20,00:03:46.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_14,P01,P01_74,00:05:38.40,00:05:46.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_15,P01,P01_74,00:07:05.70,00:07:09.80,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_16,P01,P01_74,00:07:14.50,00:07:20.00,add onion,add,46,onion,16,['onion'],[16]
P01_74_18,P01,P01_74,00:07:26.20,00:07:28.50,add salt,add,46,salt,38,['salt'],[38]
P01_74_19,P01,P01_74,00:07:30.80,00:07:52.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_20,P01,P01_74,00:09:53.90,00:10:02.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_21,P01,P01_74,00:10:08.60,00:10:17.60,add oil,add,46,oil,31,['oil'],[31]
P01_74_22,P01,P01_74,00:11:52.30,00:12:01.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_23,P01,P01_74,00:17:52.30,00:18:03.90,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_24,P01,P01_74,00:22:44.20,00:22:59.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_26,P01,P01_74,00:23:04.20,00:23:23.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_27,P01,P01_74,00:25:07.50,00:25:10.90,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_28,P01,P01_74,00:25:12.00,00:25:14.10,add tomato,add,46,tomato,43,['tomato'],[43]
P01_74_29,P01,P01_74,00:25:18.10,00:25:33.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_30,P01,P01_74,00:25:33.90,00:25:39.90,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_31,P01,P01_74,00:26:01.70,00:26:03.80,add salt,add,46,salt,38,['salt'],[38]
P01_74_32,P01,P01_74,00:26:15.80,00:26:36.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_34,P01,P01_74,00:26:47.70,00:26:51.40,add salt,add,46,salt,38,['salt'],[38]
P01_74_35,P01,P01_74,00:29:10.00,00:29:26.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_36,P01,P01_74,00:29:33.10,00:29:39.20,add spice,add,46,spice,85,['spice'],[85]
P01_74_37,P01,P01_74,00:29:41.40,00:29:51.80,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_38,P01,P01_74,00:29:58.40,00:30:01.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_39,P01,P01_74,00:30:06.90,00:30:07.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_74_40,P01,P01_74,00:37:00.80,00:37:02.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_74_41,P01,P01_74,00:37:02.10,00:37:19.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_45,P01,P01_74,00:38:09.20,00:38:12.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_46,P01,P01_74,00:38:29.60,00:38:34.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_47,P01,P01_74,00:38:42.80,00:38:43.60,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_48,P01,P01_74,00:38:46.70,00:38:47.60,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_49,P01,P01_74,00:38:48.70,00:38:49.70,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_50,P01,P01_74,00:38:51.20,00:38:52.20,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_51,P01,P01_74,00:38:52.70,00:38:53.70,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_52,P01,P01_74,00:38:55.20,00:38:56.20,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_53,P01,P01_74,00:38:57.20,00:38:59.20,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_54,P01,P01_74,00:39:02.10,00:39:03.20,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_55,P01,P01_74,00:39:04.20,00:39:05.40,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_56,P01,P01_74,00:39:06.70,00:39:07.70,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_57,P01,P01_74,00:39:09.70,00:39:11.40,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_58,P01,P01_74,00:39:14.50,00:39:15.50,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_59,P01,P01_74,00:39:17.50,00:39:19.20,add tuna,add,46,tuna,160,['tuna'],[160]
P01_74_63,P01,P01_74,00:39:59.20,00:41:17.30,stir food,stir,10,food,34,['food'],[34]
P01_74_65,P01,P01_74,00:41:25.50,00:41:27.10,cover pot,cover,36,pot,29,['pot'],[29]
P01_74_66,P01,P01_74,00:42:26.30,00:42:28.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_74_67,P01,P01_74,00:42:28.10,00:42:49.20,stir food,stir,10,food,34,['food'],[34]
P01_74_68,P01,P01_74,00:42:56.90,00:42:59.00,stir food,stir,10,food,34,['food'],[34]
P01_74_69,P01,P01_74,00:43:03.60,00:43:07.90,stir food,stir,10,food,34,['food'],[34]
P01_74_70,P01,P01_74,00:43:09.90,00:43:11.10,cover pot,cover,36,pot,29,['pot'],[29]
P01_74_71,P01,P01_74,00:43:34.70,00:43:35.70,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_74_72,P01,P01_74,00:43:55.60,00:44:08.30,stir food,stir,10,food,34,['food'],[34]
P01_74_73,P01,P01_74,00:44:10.30,00:44:26.10,stir food,stir,10,food,34,['food'],[34]
P01_74_74,P01,P01_74,00:44:28.40,00:44:30.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_75_2,P01,P01_75,00:00:35.00,00:00:45.00,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_75_3,P01,P01_75,00:02:25.80,00:02:57.70,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_6,P01,P01_75,00:04:04.40,00:04:10.80,add onion,add,46,onion,16,['onion'],[16]
P01_75_7,P01,P01_75,00:04:21.50,00:04:35.30,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_8,P01,P01_75,00:04:39.70,00:04:42.30,add oil,add,46,oil,31,['oil'],[31]
P01_75_10,P01,P01_75,00:04:57.40,00:05:07.10,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_11,P01,P01_75,00:05:31.50,00:05:34.60,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_12,P01,P01_75,00:05:48.80,00:06:02.90,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_14,P01,P01_75,00:06:12.00,00:06:29.00,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_15,P01,P01_75,00:06:33.20,00:06:48.70,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_17,P01,P01_75,00:06:56.60,00:06:58.40,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_18,P01,P01_75,00:07:02.60,00:07:23.70,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_19,P01,P01_75,00:07:23.60,00:07:31.80,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_20,P01,P01_75,00:08:19.40,00:08:30.50,add meat,add,46,meat,28,['meat'],[28]
P01_75_21,P01,P01_75,00:08:32.00,00:08:48.10,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_22,P01,P01_75,00:08:48.10,00:09:01.20,stir food,stir,10,food,34,['food'],[34]
P01_75_24,P01,P01_75,00:09:05.90,00:09:42.70,stir food,stir,10,food,34,['food'],[34]
P01_75_26,P01,P01_75,00:10:05.20,00:10:44.00,stir food,stir,10,food,34,['food'],[34]
P01_75_27,P01,P01_75,00:10:44.90,00:11:03.30,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_28,P01,P01_75,00:11:04.60,00:11:41.70,stir food,stir,10,food,34,['food'],[34]
P01_75_30,P01,P01_75,00:12:34.30,00:13:13.80,stir food,stir,10,food,34,['food'],[34]
P01_75_31,P01,P01_75,00:13:14.80,00:13:39.10,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_32,P01,P01_75,00:13:42.90,00:14:05.20,stir food,stir,10,food,34,['food'],[34]
P01_75_33,P01,P01_75,00:14:24.10,00:14:38.20,stir food,stir,10,food,34,['food'],[34]
P01_75_34,P01,P01_75,00:14:42.30,00:14:45.60,add salt,add,46,salt,38,['salt'],[38]
P01_75_35,P01,P01_75,00:14:49.90,00:15:27.20,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_36,P01,P01_75,00:15:27.90,00:15:55.40,stir food,stir,10,food,34,['food'],[34]
P01_75_37,P01,P01_75,00:16:30.90,00:16:34.90,add sauce,add,46,sauce,47,['sauce'],[47]
P01_75_38,P01,P01_75,00:16:37.10,00:16:45.10,add sauce,add,46,sauce,47,['sauce'],[47]
P01_75_39,P01,P01_75,00:16:51.10,00:17:25.40,stir food,stir,10,food,34,['food'],[34]
P01_75_40,P01,P01_75,00:17:38.70,00:17:42.20,add salt,add,46,salt,38,['salt'],[38]
P01_75_41,P01,P01_75,00:17:45.30,00:17:59.60,stir food,stir,10,food,34,['food'],[34]
P01_75_42,P01,P01_75,00:18:02.00,00:18:12.60,add spice,add,46,spice,85,['spice'],[85]
P01_75_43,P01,P01_75,00:18:22.00,00:18:30.10,stir food,stir,10,food,34,['food'],[34]
P01_75_44,P01,P01_75,00:18:30.80,00:18:52.00,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_46,P01,P01_75,00:18:55.80,00:18:56.80,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_47,P01,P01_75,00:18:58.50,00:19:10.80,stir food,stir,10,food,34,['food'],[34]
P01_75_48,P01,P01_75,00:20:08.50,00:20:38.30,stir food,stir,10,food,34,['food'],[34]
P01_75_49,P01,P01_75,00:21:14.70,00:21:37.10,stir food,stir,10,food,34,['food'],[34]
P01_75_50,P01,P01_75,00:22:06.70,00:22:15.10,add spice,add,46,spice,85,['spice'],[85]
P01_75_51,P01,P01_75,00:22:24.40,00:22:45.10,stir food,stir,10,food,34,['food'],[34]
P01_75_53,P01,P01_75,00:22:54.10,00:22:59.30,transfer food,transfer,11,food,34,['food'],[34]
P01_75_54,P01,P01_75,00:23:03.30,00:23:12.70,transfer food,transfer,11,food,34,['food'],[34]
P01_75_56,P01,P01_75,00:23:17.90,00:23:45.80,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_57,P01,P01_75,00:23:54.00,00:24:11.50,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_58,P01,P01_75,00:24:16.20,00:24:18.70,add cheese,add,46,cheese,32,['cheese'],[32]
P01_75_59,P01,P01_75,00:24:20.40,00:26:38.80,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_61,P01,P01_75,00:26:54.20,00:27:05.20,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_62,P01,P01_75,00:27:46.00,00:27:48.20,add spice,add,46,spice,85,['spice'],[85]
P01_75_63,P01,P01_75,00:28:03.80,00:29:07.10,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_64,P01,P01_75,00:29:12.80,00:29:14.90,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_76_4,P01,P01_76,00:03:22.70,00:03:39.30,add potato,add,46,potato,30,['potato'],[30]
P01_76_5,P01,P01_76,00:03:44.50,00:03:46.10,stir food,stir,10,food,34,['food'],[34]
P01_76_6,P01,P01_76,00:03:50.70,00:04:53.00,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_76_7,P01,P01_76,00:03:57.00,00:04:54.00,add garlic,add,46,garlic,51,['garlic'],[51]
P01_76_9,P01,P01_76,00:05:31.30,00:05:50.50,stir food,stir,10,food,34,['food'],[34]
P01_76_10,P01,P01_76,00:09:39.20,00:09:50.10,add onion,add,46,onion,16,['onion'],[16]
P01_76_11,P01,P01_76,00:09:54.00,00:10:07.30,stir food,stir,10,food,34,['food'],[34]
P01_76_12,P01,P01_76,00:11:21.40,00:11:33.50,stir food,stir,10,food,34,['food'],[34]
P01_76_13,P01,P01_76,00:11:43.10,00:11:47.30,add salt,add,46,salt,38,['salt'],[38]
P01_76_14,P01,P01_76,00:11:47.90,00:11:52.70,add salt,add,46,salt,38,['salt'],[38]
P01_76_15,P01,P01_76,00:12:10.20,00:12:27.00,stir food,stir,10,food,34,['food'],[34]
P01_76_16,P01,P01_76,00:12:31.80,00:12:36.10,stir food,stir,10,food,34,['food'],[34]
P01_76_17,P01,P01_76,00:16:30.20,00:16:40.50,stir food,stir,10,food,34,['food'],[34]
P01_76_18,P01,P01_76,00:16:43.20,00:16:43.50,stir food,stir,10,food,34,['food'],[34]
P01_76_19,P01,P01_76,00:17:10.70,00:17:19.50,stir food,stir,10,food,34,['food'],[34]
P01_76_22,P01,P01_76,00:17:57.00,00:18:15.50,stir food,stir,10,food,34,['food'],[34]
P01_76_23,P01,P01_76,00:18:48.00,00:19:02.10,stir food,stir,10,food,34,['food'],[34]
P01_76_24,P01,P01_76,00:22:12.30,00:23:10.10,stir food,stir,10,food,34,['food'],[34]
